Field,Career,GPA,Extracurricular_Activities,Internships,Projects,Leadership_Positions,Field_Specific_Courses,Research_Experience,Coding_Skills,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Industry_Certifications,Overall_Skills,Performance_Level
Physics,Pharmacist,4.627087113015738,6.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8571428571428571,
Chemistry,Electrical Engineer,2.670446316124166,4.0,0.0,3.0,0.0,9.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,4.0,0.0,2.2857142857142856,Average
Marketing,Astronomer,4.389899295248919,7.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,1.7142857142857142,
Education,Inorganic Chemist,4.332874427764935,8.0,2.0,3.0,1.0,7.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0,1.5714285714285714,
Medicine,Organic Chemist,3.2293637119807883,7.0,0.0,4.0,0.0,7.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.4285714285714284,Good
Physics,Electrical Engineer,3.4147800250742177,9.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.8571428571428571,Good
Psychology,Acoustics Specialist,3.408654329736347,9.0,1.0,2.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.5714285714285714,Good
Marketing,Investment Banker,4.1285034776196845,2.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,2.7142857142857144,
Biology,Chemist,4.328377767412332,8.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,1.8571428571428572,
Finance,Ecologist,4.143385162648931,0.0,0.0,4.0,0.0,9.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,
Music,Electrical Engineer,3.781484761027322,5.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.7142857142857142,Excellent
Architecture,Biomedical Engineer,4.925803853192477,9.0,2.0,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.7142857142857142,
Computer Science,Mechanical Engineer,4.044903651396004,2.0,1.0,3.0,0.0,3.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,1.7142857142857142,
Engineering,Counselor,2.7556080425524354,2.0,1.0,3.0,1.0,7.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,Average
Music,Accountant,3.2168096628231067,9.0,1.0,2.0,0.0,8.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Good
Business,Fluid Mechanics Engineer,4.8734532516849605,9.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,1.7142857142857142,
Education,Manager,3.63357705274551,8.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.2857142857142858,Excellent
Computer Science,Industrial-Organizational Psychologist,3.5551670909357425,1.0,0.0,3.0,0.0,5.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.2857142857142858,Excellent
Engineering,Market Research Analyst,3.038312905558505,0.0,0.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.142857142857143,Good
Engineering,Animator,4.0955425846804365,0.0,2.0,1.0,1.0,7.0,1.0,4.0,2.0,0.0,1.0,4.0,4.0,4.0,0.0,2.7142857142857144,
Architecture,Credit Analyst,2.9182714484263004,5.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.8571428571428572,Average
Architecture,Brand Manager,3.763832841305814,8.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,2.0,4.0,1.0,0.0,2.4285714285714284,Excellent
Marketing,Doctor,4.268636605930203,8.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,0.0,2.2857142857142856,
Biology,Actuary,4.505052111132865,2.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,4.0,0.0,0.0,2.2857142857142856,
Music,Nurse,3.676261546232745,3.0,0.0,2.0,0.0,8.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.8571428571428571,Excellent
Architecture,Entrepreneur,3.5058215420295804,7.0,0.0,1.0,1.0,9.0,0.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,0.0,2.4285714285714284,Excellent
Engineering,Game Developer,3.054382751921232,4.0,0.0,2.0,0.0,9.0,1.0,1.0,4.0,4.0,4.0,0.0,3.0,3.0,0.0,2.7142857142857144,Good
Architecture,Brand Manager,4.133038980767117,5.0,2.0,0.0,1.0,7.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,4.0,0.0,2.2857142857142856,
Music,Geneticist,2.702368077434236,1.0,0.0,4.0,1.0,5.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,Average
Business,Marketing Specialist,2.813400511104729,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,1.8571428571428572,Average
Engineering,Legal Analyst,2.7021269240343395,7.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.4285714285714286,Average
Medicine,Judge,4.755936895043698,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.0,2.5714285714285716,
Engineering,Fluid Mechanics Engineer,4.428079345431617,8.0,1.0,2.0,1.0,8.0,0.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,2.7142857142857144,
Education,Lawyer,3.091405501701709,1.0,0.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,Good
Medicine,Inorganic Chemist,4.682723755273284,8.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,0.0,3.0,
Finance,Architect,4.171555809205612,5.0,0.0,4.0,0.0,7.0,0.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,2.4285714285714284,
Computer Science,Clinical Psychologist,4.869476558394838,8.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.5714285714285714,
Business,Biotechnologist,4.214491177406357,2.0,2.0,3.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,
Medicine,Music Teacher,4.154780209243439,4.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.1428571428571428,
Business,Biotechnologist,4.503567521443491,8.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,0.0,2.0,
Psychology,Nuclear Physicist,4.496096390390903,9.0,2.0,0.0,0.0,8.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,2.2857142857142856,
Music,AI Researcher,3.2400653145341285,4.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,0.0,3.0,Good
Music,Software Developer,4.071499246040736,7.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.7142857142857142,
Computer Science,Data Scientist,4.178394414065052,7.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,2.5714285714285716,
Business,Urban Planner,3.6691614805176775,1.0,0.0,1.0,1.0,9.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.142857142857143,Excellent
Chemistry,Paralegal,4.838813831302501,1.0,0.0,4.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8571428571428571,
Psychology,Analytical Chemist,3.0593519150445507,5.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,2.0,0.0,1.8571428571428572,Good
Music,Nuclear Physicist,3.729609615848476,1.0,2.0,3.0,1.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.1428571428571428,Excellent
Finance,Physician Assistant,3.737795641460973,4.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,2.4285714285714284,Excellent
Marketing,Judge,4.428818296285447,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,1.8571428571428572,
Physics,Geneticist,3.6521099328176727,0.0,0.0,4.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,3.0,Excellent
Art,Game Developer,4.6272717943015,8.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,1.1428571428571428,
Chemistry,Landscape Architect,3.991866899619088,8.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,4.0,1.0,2.142857142857143,Excellent
Medicine,Astronomer,2.605955134554366,5.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,1.0,2.857142857142857,Average
Finance,Physician Assistant,3.996613371611802,5.0,1.0,3.0,0.0,9.0,0.0,2.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,1.8571428571428572,Excellent
Education,Quantum Physicist,3.390217847989611,5.0,2.0,2.0,0.0,6.0,1.0,0.0,3.0,4.0,4.0,2.0,2.0,0.0,1.0,2.142857142857143,Good
Architecture,Quantum Physicist,3.594547310746086,4.0,1.0,2.0,0.0,9.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,1.0,2.857142857142857,Excellent
Business,Aerospace Engineer,3.333118464608876,3.0,1.0,1.0,1.0,8.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.5714285714285714,Good
Music,Software Developer,4.119194637109015,4.0,1.0,4.0,1.0,2.0,0.0,4.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,2.7142857142857144,
Education,Biomedical Engineer,2.9815272950219267,9.0,0.0,4.0,1.0,6.0,0.0,1.0,0.0,3.0,4.0,1.0,2.0,2.0,1.0,1.8571428571428572,Average
Physics,Art Director,2.6759211046746194,7.0,0.0,4.0,1.0,9.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,2.7142857142857144,Average
Engineering,Illustrator,4.166335636789817,0.0,2.0,0.0,0.0,7.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,0.0,2.857142857142857,
Music,Microbiologist,2.815350282911127,2.0,2.0,4.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,Average
Marketing,Cybersecurity Analyst,2.685973048155508,7.0,1.0,4.0,0.0,4.0,0.0,0.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,2.142857142857143,Average
Finance,Doctor,3.310684617500559,9.0,1.0,2.0,0.0,8.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,2.142857142857143,Good
Biology,Web Developer,2.8253908332543958,9.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,2.142857142857143,Average
Engineering,Chemical Engineer,3.586535422188946,5.0,2.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,2.2857142857142856,Excellent
Education,School Psychologist,4.619406667730157,5.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.4285714285714286,
Business,Investment Banker,4.941712288330194,7.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,3.2857142857142856,
Medicine,Manager,2.736206646698095,5.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,Average
Education,Civil Engineer,3.751970583909806,7.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,1.7142857142857142,Excellent
Engineering,Physician Assistant,3.12842831423558,8.0,2.0,0.0,0.0,8.0,0.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,1.0,2.0,Good
Architecture,Brand Manager,3.653877239631197,4.0,2.0,2.0,1.0,9.0,0.0,4.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,2.2857142857142856,Excellent
Finance,Landscape Architect,4.069057855719402,6.0,1.0,0.0,0.0,8.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,1.0,2.4285714285714284,
Law,Industrial-Organizational Psychologist,2.7457792978496545,6.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.2857142857142858,Average
Education,Education Administrator,4.197877396108193,9.0,1.0,1.0,0.0,7.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,4.0,0.0,2.142857142857143,
Art,Art Therapist,4.17179253594479,5.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.2857142857142858,
Physics,Brand Manager,2.590221391148331,7.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,4.0,1.0,2.4285714285714284,Average
Marketing,Paralegal,3.669387515496554,7.0,0.0,4.0,0.0,5.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.142857142857143,Excellent
Medicine,Microbiologist,2.6873864250073,2.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,2.2857142857142856,Average
Computer Science,Sound Engineer,2.6399839141283485,1.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.7142857142857142,Average
Music,Market Research Analyst,4.291608361494184,9.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,1.5714285714285714,
Biology,Web Developer,2.614087904911668,4.0,2.0,0.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,1.8571428571428572,Average
Architecture,Financial Advisor,4.378737559907144,4.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,2.2857142857142856,
Finance,Construction Manager,4.635693306415925,8.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,1.0,1.7142857142857142,
Art,Chemical Engineer,3.541571173556942,0.0,1.0,4.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,2.2857142857142856,Excellent
Business,Lawyer,4.110430275657419,5.0,2.0,4.0,0.0,9.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0,1.8571428571428572,
Marketing,Microbiologist,4.55536170143276,3.0,1.0,2.0,1.0,9.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,2.0,
Marketing,Marketing Specialist,3.592021794108172,3.0,1.0,0.0,1.0,7.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,Excellent
Music,Conductor,3.80712641162746,8.0,1.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,0.0,2.5714285714285716,Excellent
Education,Advertising Manager,4.425550122224666,1.0,2.0,3.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,1.2857142857142858,
Architecture,Forensic Psychologist,3.7588448096484406,1.0,0.0,3.0,0.0,6.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.5714285714285714,Excellent
Chemistry,Fluid Mechanics Engineer,2.518617846604539,7.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,2.5714285714285716,Average
Marketing,Entrepreneur,4.600017070222142,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,0.0,2.4285714285714284,
Law,Clinical Psychologist,3.440893928232972,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,2.7142857142857144,Good
Chemistry,Microbiologist,4.907273278632123,9.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,3.142857142857143,
Medicine,Psychologist,4.74021689282505,8.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,4.0,3.0,3.0,1.0,0.0,2.4285714285714284,
Business,Art Director,3.0926274060294143,3.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.4285714285714284,Good
Law,Software Developer,2.8669975316941585,7.0,2.0,1.0,0.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,2.2857142857142856,Average
Music,Geneticist,3.696061600052385,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.8571428571428571,Excellent
Marketing,Risk Analyst,2.964343629724178,2.0,0.0,1.0,1.0,6.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,1.5714285714285714,Average
Engineering,Data Scientist,4.509470203584161,3.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.1428571428571428,
Music,Teacher,3.093584664437704,3.0,2.0,4.0,1.0,3.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,1.8571428571428572,Good
Architecture,Physician Assistant,4.759954314061635,4.0,1.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,1.0,1.4285714285714286,
Architecture,Forensic Psychologist,4.28785335060816,6.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,
Music,Music Therapist,3.7528911103222047,5.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.2857142857142858,Excellent
Biology,Game Developer,3.92857090551911,1.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,1.8571428571428572,Excellent
Architecture,Accountant,4.324138987403311,7.0,2.0,2.0,0.0,9.0,0.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,0.0,2.857142857142857,
Biology,Musician,4.162921393061951,7.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,
Psychology,Game Developer,3.764479515483599,2.0,1.0,0.0,1.0,7.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,0.0,1.0,2.142857142857143,Excellent
Architecture,Biochemist,4.325838793848014,5.0,1.0,3.0,0.0,8.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,2.142857142857143,
Art,Art Director,4.381509089520489,9.0,2.0,1.0,0.0,8.0,1.0,2.0,0.0,2.0,1.0,2.0,4.0,4.0,1.0,2.142857142857143,
Computer Science,Biochemist,2.9694192110148747,9.0,2.0,1.0,0.0,5.0,1.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.8571428571428572,Average
Business,Fluid Mechanics Engineer,4.966754439257407,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.7142857142857143,
Physics,Musician,3.671791334918834,7.0,0.0,4.0,1.0,5.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.5714285714285714,Excellent
Biology,Entrepreneur,4.595711564453599,5.0,1.0,0.0,0.0,9.0,1.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,
Marketing,Cybersecurity Analyst,3.3759460494378635,8.0,0.0,4.0,0.0,8.0,0.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,0.0,2.5714285714285716,Good
Architecture,Brand Manager,3.8892834369673976,8.0,2.0,0.0,1.0,6.0,0.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,1.8571428571428572,Excellent
Music,Architect,4.788064268332745,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,
Art,Biologist,4.71495318585688,7.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,
Computer Science,Geneticist,3.861322824375538,0.0,2.0,3.0,0.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.2857142857142858,Excellent
Marketing,Marketing Manager,3.738365963512596,2.0,1.0,4.0,0.0,8.0,1.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,2.142857142857143,Excellent
Physics,Surgeon,3.6720598612399256,1.0,2.0,2.0,0.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,Excellent
Art,Urban Planner,4.0393900347956535,4.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,1.7142857142857142,
Medicine,Biologist,3.653718157493936,8.0,0.0,3.0,0.0,7.0,1.0,4.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,2.0,Excellent
Business,Human Resources Specialist,2.802949148236325,2.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,1.8571428571428572,Average
Education,Illustrator,4.752809181797751,4.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,2.0,
Medicine,Illustrator,3.910144152171781,9.0,1.0,4.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,1.4285714285714286,Excellent
Physics,Musician,3.347168085994784,0.0,2.0,2.0,0.0,9.0,0.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,2.857142857142857,Good
Music,Nuclear Physicist,4.950024826670149,6.0,2.0,3.0,1.0,8.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,2.0,1.0,1.8571428571428572,
Business,Graphic Designer,4.469363488324039,6.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,4.0,1.0,1.8571428571428572,
Art,Inorganic Chemist,3.72704850872196,8.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.5714285714285714,Excellent
Marketing,Construction Manager,4.254613966036364,1.0,1.0,4.0,0.0,8.0,1.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,1.7142857142857142,
Architecture,Zoologist,3.395043427763376,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.7142857142857142,Good
Biology,Marketing Specialist,2.8385321326097697,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,1.0,1.8571428571428572,Average
Architecture,Art Director,4.277577993940646,0.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0,1.0,2.142857142857143,
Finance,Data Scientist,3.8311835884275753,6.0,2.0,3.0,1.0,8.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,1.7142857142857142,Excellent
Music,Geneticist,4.017696405640128,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,1.2857142857142858,
Architecture,Composer,3.838125544098877,4.0,2.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,2.142857142857143,Excellent
Education,Software Developer,4.051519521858089,6.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.2857142857142858,
Education,Game Developer,4.976041392746666,4.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,
Law,Conductor,4.042899138645777,9.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,1.8571428571428572,
Physics,Electrical Engineer,4.678725385692607,9.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,1.7142857142857142,
Computer Science,Game Developer,3.980635804469748,3.0,2.0,3.0,0.0,5.0,0.0,3.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,2.2857142857142856,Excellent
Music,Architectural Technologist,3.9623684406077153,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,2.4285714285714284,Excellent
Education,Marketing Specialist,4.306993076224634,4.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,
Music,Investment Banker,3.491717102165044,5.0,0.0,0.0,1.0,9.0,0.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,1.8571428571428572,Good
Medicine,Curriculum Developer,3.9159097158211376,5.0,2.0,0.0,1.0,7.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,3.2857142857142856,Excellent
Biology,Physical Chemist,4.5571762968413765,9.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.2857142857142858,
Biology,Judge,2.8341054669030985,3.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,4.0,2.0,3.0,1.0,2.4285714285714284,Average
Psychology,Sound Engineer,2.700894325922905,7.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,4.0,1.0,2.142857142857143,Average
Computer Science,Organic Chemist,4.557406517907529,0.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.1428571428571428,
Law,Musician,4.9684334504537695,7.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,
Medicine,Landscape Architect,3.6750311220486136,6.0,2.0,2.0,1.0,7.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,2.142857142857143,Excellent
Marketing,Physicist,4.97699456028233,7.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,0.0,1.5714285714285714,
Psychology,Art Therapist,3.124410719583725,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,4.0,1.0,3.0,1.0,2.142857142857143,Good
Marketing,Acoustics Specialist,3.3282082465482663,2.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,2.2857142857142856,Good
Education,Interior Designer,3.1116155871595845,9.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.4285714285714286,Good
Law,Social Media Manager,4.6135600872534255,1.0,2.0,1.0,1.0,7.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1.7142857142857142,
Chemistry,Advertising Manager,4.024260834822417,0.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,3.0,1.0,0.0,1.8571428571428572,
